ffprobe -loglevel warning  -select_streams v -show_frames -print_format csv   hls2/master.m3u8
frame,media_type,stream_index,key_frame,pkt_pts,pkt_pts_time,pkt_dts,pkt_dts_time,best_effort_timestamp,best_effort_timestamp_time,pkt_duration,pkt_duration_time,pkt_pos,pkt_size,width,height,pix_fmt,sample_aspect_ratio,pict_type,coded_picture_number,display_picture_number,interlaced_frame,top_field_first,repeat_pict,color_range,color_space,color_primaries,color_transfer,chroma_location,side_data_type,User,Data,Unregistered,SEI,message,
frame,video,0,1,128090,1.423222,128090,1.423222,128090,1.423222,N/A,N/A,564,2660,1280,720,yuv420p,N/A,I,0,0,0,0,0,unknown,unknown,unknown,unknown,leftside_data,H.26[45] User Data Unregistered SEI message

frame,video,2,1,128090,1.423222,128090,1.423222,128090,1.423222,N/A,N/A,564,2242,640,360,yuv420p,N/A,I,0,0,0,0,0,unknown,unknown,unknown,unknown,leftside_data,H.26[45] User Data Unregistered SEI message

frame,video,0,0,131690,1.463222,131690,1.463222,131690,1.463222,N/A,N/A,3572,231,1280,720,yuv420p,N/A,P,1,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,131690,1.463222,131690,1.463222,131690,1.463222,N/A,N/A,3196,160,640,360,yuv420p,N/A,P,1,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,135290,1.503222,135290,1.503222,135290,1.503222,N/A,N/A,3948,205,1280,720,yuv420p,N/A,P,2,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,135290,1.503222,135290,1.503222,135290,1.503222,N/A,N/A,3384,113,640,360,yuv420p,N/A,P,2,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,138890,1.543222,138890,1.543222,138890,1.543222,N/A,N/A,4324,198,1280,720,yuv420p,N/A,P,3,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,138890,1.543222,138890,1.543222,138890,1.543222,N/A,N/A,3572,101,640,360,yuv420p,N/A,P,3,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,142490,1.583222,142490,1.583222,142490,1.583222,N/A,N/A,4700,233,1280,720,yuv420p,N/A,P,4,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,142490,1.583222,142490,1.583222,142490,1.583222,N/A,N/A,3760,116,640,360,yuv420p,N/A,P,4,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,146090,1.623222,146090,1.623222,146090,1.623222,N/A,N/A,5076,156,1280,720,yuv420p,N/A,P,5,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,146090,1.623222,146090,1.623222,146090,1.623222,N/A,N/A,3948,88,640,360,yuv420p,N/A,P,5,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,149690,1.663222,149690,1.663222,149690,1.663222,N/A,N/A,5264,251,1280,720,yuv420p,N/A,P,6,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,149690,1.663222,149690,1.663222,149690,1.663222,N/A,N/A,4136,120,640,360,yuv420p,N/A,P,6,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,153290,1.703222,153290,1.703222,153290,1.703222,N/A,N/A,5640,199,1280,720,yuv420p,N/A,P,7,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,153290,1.703222,153290,1.703222,153290,1.703222,N/A,N/A,4324,102,640,360,yuv420p,N/A,P,7,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,156890,1.743222,156890,1.743222,156890,1.743222,N/A,N/A,6016,245,1280,720,yuv420p,N/A,P,8,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,156890,1.743222,156890,1.743222,156890,1.743222,N/A,N/A,4512,127,640,360,yuv420p,N/A,P,8,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,160490,1.783222,160490,1.783222,160490,1.783222,N/A,N/A,6392,171,1280,720,yuv420p,N/A,P,9,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,160490,1.783222,160490,1.783222,160490,1.783222,N/A,N/A,4700,103,640,360,yuv420p,N/A,P,9,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,164090,1.823222,164090,1.823222,164090,1.823222,N/A,N/A,7144,441,1280,720,yuv420p,N/A,P,10,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,164090,1.823222,164090,1.823222,164090,1.823222,N/A,N/A,5264,207,640,360,yuv420p,N/A,P,10,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,167690,1.863222,167690,1.863222,167690,1.863222,N/A,N/A,7708,183,1280,720,yuv420p,N/A,P,11,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,167690,1.863222,167690,1.863222,167690,1.863222,N/A,N/A,5640,131,640,360,yuv420p,N/A,P,11,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,171290,1.903222,171290,1.903222,171290,1.903222,N/A,N/A,8084,229,1280,720,yuv420p,N/A,P,12,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,171290,1.903222,171290,1.903222,171290,1.903222,N/A,N/A,5828,122,640,360,yuv420p,N/A,P,12,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,174890,1.943222,174890,1.943222,174890,1.943222,N/A,N/A,8460,233,1280,720,yuv420p,N/A,P,13,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,174890,1.943222,174890,1.943222,174890,1.943222,N/A,N/A,6016,94,640,360,yuv420p,N/A,P,13,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,178490,1.983222,178490,1.983222,178490,1.983222,N/A,N/A,8836,197,1280,720,yuv420p,N/A,P,14,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,178490,1.983222,178490,1.983222,178490,1.983222,N/A,N/A,6204,137,640,360,yuv420p,N/A,P,14,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,182090,2.023222,182090,2.023222,182090,2.023222,N/A,N/A,9212,163,1280,720,yuv420p,N/A,P,15,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,182090,2.023222,182090,2.023222,182090,2.023222,N/A,N/A,6392,105,640,360,yuv420p,N/A,P,15,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,185690,2.063222,185690,2.063222,185690,2.063222,N/A,N/A,9588,240,1280,720,yuv420p,N/A,P,16,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,185690,2.063222,185690,2.063222,185690,2.063222,N/A,N/A,6580,119,640,360,yuv420p,N/A,P,16,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,189290,2.103222,189290,2.103222,189290,2.103222,N/A,N/A,9964,203,1280,720,yuv420p,N/A,P,17,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,189290,2.103222,189290,2.103222,189290,2.103222,N/A,N/A,6768,123,640,360,yuv420p,N/A,P,17,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,192890,2.143222,192890,2.143222,192890,2.143222,N/A,N/A,10340,290,1280,720,yuv420p,N/A,P,18,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,192890,2.143222,192890,2.143222,192890,2.143222,N/A,N/A,6956,137,640,360,yuv420p,N/A,P,18,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,196490,2.183222,196490,2.183222,196490,2.183222,N/A,N/A,11092,213,1280,720,yuv420p,N/A,P,19,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,196490,2.183222,196490,2.183222,196490,2.183222,N/A,N/A,7520,112,640,360,yuv420p,N/A,P,19,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,200090,2.223222,200090,2.223222,200090,2.223222,N/A,N/A,11468,414,1280,720,yuv420p,N/A,P,20,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,200090,2.223222,200090,2.223222,200090,2.223222,N/A,N/A,7708,190,640,360,yuv420p,N/A,P,20,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,203690,2.263222,203690,2.263222,203690,2.263222,3600,0.040000,12032,199,1280,720,yuv420p,N/A,P,21,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,203690,2.263222,203690,2.263222,203690,2.263222,3600,0.040000,8084,108,640,360,yuv420p,N/A,P,21,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,207290,2.303222,207290,2.303222,207290,2.303222,3600,0.040000,12408,193,1280,720,yuv420p,N/A,P,22,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,207290,2.303222,207290,2.303222,207290,2.303222,3600,0.040000,8272,96,640,360,yuv420p,N/A,P,22,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,210890,2.343222,210890,2.343222,210890,2.343222,3600,0.040000,12784,198,1280,720,yuv420p,N/A,P,23,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,210890,2.343222,210890,2.343222,210890,2.343222,3600,0.040000,8460,98,640,360,yuv420p,N/A,P,23,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,214490,2.383222,214490,2.383222,214490,2.383222,3600,0.040000,13160,205,1280,720,yuv420p,N/A,P,24,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,214490,2.383222,214490,2.383222,214490,2.383222,3600,0.040000,8648,127,640,360,yuv420p,N/A,P,24,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,218090,2.423222,218090,2.423222,218090,2.423222,3600,0.040000,13536,176,1280,720,yuv420p,N/A,P,25,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,218090,2.423222,218090,2.423222,218090,2.423222,3600,0.040000,8836,85,640,360,yuv420p,N/A,P,25,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,221690,2.463222,221690,2.463222,221690,2.463222,3600,0.040000,13912,210,1280,720,yuv420p,N/A,P,26,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,221690,2.463222,221690,2.463222,221690,2.463222,3600,0.040000,9024,118,640,360,yuv420p,N/A,P,26,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,225290,2.503222,225290,2.503222,225290,2.503222,3600,0.040000,14288,209,1280,720,yuv420p,N/A,P,27,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,225290,2.503222,225290,2.503222,225290,2.503222,3600,0.040000,9212,113,640,360,yuv420p,N/A,P,27,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,228890,2.543222,228890,2.543222,228890,2.543222,3600,0.040000,15040,293,1280,720,yuv420p,N/A,P,28,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,228890,2.543222,228890,2.543222,228890,2.543222,3600,0.040000,9776,144,640,360,yuv420p,N/A,P,28,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,232490,2.583222,232490,2.583222,232490,2.583222,3600,0.040000,15416,181,1280,720,yuv420p,N/A,P,29,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,232490,2.583222,232490,2.583222,232490,2.583222,3600,0.040000,9964,117,640,360,yuv420p,N/A,P,29,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,236090,2.623222,236090,2.623222,236090,2.623222,3600,0.040000,15792,417,1280,720,yuv420p,N/A,P,30,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,2,0,236090,2.623222,236090,2.623222,236090,2.623222,3600,0.040000,10152,184,640,360,yuv420p,N/A,P,30,0,0,0,0,unknown,unknown,unknown,unknown,left
frame,video,0,0,239690,2.663222,239690,2.663222,239690,2.663222,3600,0.040000,16356,178,1280,720,yuv420p,N/A,P,31,0,0,0,0,unknown,unknown,unknown,unknown,left
